loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0.5231031775474548,0.7316513657569885,0.7722562551498413,0.7472033500671387,0.9002419114112854,0.41279351711273193,0.8119266033172607,0.8794988989830017,0.8401187658309937,0.8927444815635681
0.3840252757072449,0.8281345367431641,0.8915308117866516,0.8396874070167542,0.9159082770347595,0.3305978775024414,0.8599388599395752,0.9146547913551331,0.8701134920120239,0.9328526258468628
0.3052794933319092,0.86957186460495,0.9304404854774475,0.8752824664115906,0.9369888305664062,0.3195978105068207,0.8752293586730957,0.9287518858909607,0.8983721733093262,0.9202343225479126
0.2530648112297058,0.8925076723098755,0.9520282745361328,0.8949940204620361,0.9494298100471497,0.27552399039268494,0.8948011994361877,0.9458770155906677,0.9042690992355347,0.9450202584266663
0.217498317360878,0.9064984917640686,0.9642682671546936,0.9089712500572205,0.9547287225723267,0.2560707926750183,0.8929663896560669,0.9520761370658875,0.9203778505325317,0.9220369458198547
0.18530265986919403,0.9222477078437805,0.9741334915161133,0.9234254360198975,0.9626771211624146,0.293501615524292,0.9018348455429077,0.9438675045967102,0.9007601141929626,0.9612438082695007
0.16474980115890503,0.9323394298553467,0.978759229183197,0.9303378462791443,0.9707406759262085,0.2442019283771515,0.9088684916496277,0.953701913356781,0.8977225422859192,0.9770166873931885
0.1517498642206192,0.938302755355835,0.9820666909217834,0.9352200031280518,0.9745420813560486,0.26202189922332764,0.9125382304191589,0.948520839214325,0.9149850010871887,0.9603424668312073
0.13725456595420837,0.9435015320777893,0.9852367639541626,0.9425005316734314,0.9743117094039917,0.2592164874076843,0.9149847030639648,0.9515418410301208,0.9167024493217468,0.9621450901031494
,,,,,,,,,
