loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0.5886850357055664,0.6760321259498596,0.7442327737808228,0.6991127133369446,0.6157205104827881,0.5157372355461121,0.7660550475120544,0.8504860401153564,0.7796770930290222,0.7470427751541138
0.45067694783210754,0.7848623991012573,0.8688162565231323,0.8020502924919128,0.7552286982536316,0.4413171708583832,0.7935779690742493,0.8823036551475525,0.7766410708427429,0.8289353847503662
0.3779343068599701,0.8259174227714539,0.9106943607330322,0.81795734167099,0.8375086188316345,0.4078608453273773,0.813302755355835,0.9041190147399902,0.8145454525947571,0.8152866363525391
0.32707035541534424,0.854701817035675,0.9338929653167725,0.8403973579406738,0.8749712705612183,0.3905068039894104,0.8279816508293152,0.9146600365638733,0.8214920163154602,0.841674268245697
0.2742987275123596,0.8774082660675049,0.9531911611557007,0.859080970287323,0.9023212790489197,0.38263237476348877,0.8284403681755066,0.9145240783691406,0.8100941181182861,0.8616924285888672
0.24672576785087585,0.8908256888389587,0.9625298380851746,0.8760787844657898,0.9099057912826538,0.38664665818214417,0.8344036936759949,0.9221453070640564,0.795199990272522,0.9044585824012756
0.21790924668312073,0.9025229215621948,0.970600962638855,0.8854877948760986,0.9241553544998169,0.3776610493659973,0.8371559381484985,0.9262398481369019,0.8375680446624756,0.8398544192314148
0.20092350244522095,0.908600926399231,0.9748238325119019,0.8978952169418335,0.9216272234916687,0.36756086349487305,0.8564220070838928,0.9308764338493347,0.8435314893722534,0.8780709505081177
0.18926911056041718,0.9151375889778137,0.9777249693870544,0.9049113988876343,0.9273729920387268,0.4027719795703888,0.8449541330337524,0.9278202056884766,0.8157676458358765,0.8944494724273682
0.17760202288627625,0.9228211045265198,0.9802528619766235,0.9104910492897034,0.9374856352806091,0.3679884970188141,0.8559632897377014,0.9345927834510803,0.8482697606086731,0.8698816895484924
,,,,,,,,,
