loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0.4238932132720947,0.8231651186943054,0.8915533423423767,0.8375658988952637,0.8018348813056946,0.2669370174407959,0.9160550236701965,0.9560419917106628,0.9009726047515869,0.9348623752593994
0.1977841556072235,0.9358944892883301,0.9719542264938354,0.9336071014404297,0.9385321140289307,0.21540261805057526,0.932110071182251,0.9682657718658447,0.916077733039856,0.9513761401176453
0.14355288445949554,0.9528669714927673,0.9853483438491821,0.9504905343055725,0.9555045962333679,0.25594040751457214,0.9160550236701965,0.9647113680839539,0.8940052390098572,0.9440367221832275
0.10910242795944214,0.9654816389083862,0.9905130863189697,0.9645227789878845,0.9665137529373169,0.29105788469314575,0.9027522802352905,0.959326982498169,0.872665524482727,0.9431192874908447
,,,,,,,,,
