loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0.5985116958618164,0.6629587411880493,0.7240902185440063,0.7239205837249756,0.5268348455429077,0.5351609587669373,0.7454128265380859,0.8229883909225464,0.8219013214111328,0.6266055107116699
0.4813632667064667,0.7611238360404968,0.8434607982635498,0.7890327572822571,0.7128440141677856,0.4774256646633148,0.7683486342430115,0.8572207689285278,0.8088701367378235,0.7027522921562195
0.4055505096912384,0.807110071182251,0.8949877619743347,0.8129967451095581,0.7977064251899719,0.41756686568260193,0.8087155818939209,0.8947604894638062,0.7806505560874939,0.8587155938148499
0.345947802066803,0.8395642042160034,0.9247258901596069,0.8335210680961609,0.8486238718032837,0.407408744096756,0.8087155818939209,0.901938259601593,0.7806505560874939,0.8587155938148499
0.30673131346702576,0.8606651425361633,0.9417889714241028,0.8545659780502319,0.8692660331726074,0.40210971236228943,0.8165137767791748,0.9066551327705383,0.8091397881507874,0.8284403681755066
0.2700752317905426,0.8746559619903564,0.9544130563735962,0.8608350157737732,0.8938073515892029,0.41087961196899414,0.8220183253288269,0.9063925743103027,0.7849025726318359,0.8871559500694275
0.24105389416217804,0.8910550475120544,0.9640967845916748,0.8805803656578064,0.9048165082931519,0.389879435300827,0.8325688242912292,0.9179004430770874,0.7870150208473206,0.9119266271591187
0.22025077044963837,0.8981651663780212,0.9694600701332092,0.8897619843482971,0.9089449644088745,0.4164392352104187,0.8275229334831238,0.9164572954177856,0.8257299065589905,0.8302752375602722
0.2001204639673233,0.907798171043396,0.9747052192687988,0.8997302055358887,0.9178898930549622,0.46181488037109375,0.8339449763298035,0.9139365553855896,0.7944983839988708,0.9009174108505249
,,,,,,,,,
