loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0.5673445463180542,0.6436917781829834,0.7303280830383301,0.6254476308822632,0.7164078950881958,0.5328121781349182,0.6728259325027466,0.7719133496284485,0.7245147228240967,0.5577136278152466
0.5308720469474792,0.6816520690917969,0.7768380641937256,0.6638439297676086,0.7359969615936279,0.5109468698501587,0.7091158032417297,0.8037558197975159,0.6765235066413879,0.8014330267906189
0.5077481269836426,0.7148087024688721,0.8076984286308289,0.6849907040596008,0.7954018712043762,0.4954237937927246,0.7259630560874939,0.8198667168617249,0.6914894580841064,0.8159775733947754
0.49186044931411743,0.7314768433570862,0.823885440826416,0.7019097208976746,0.8046955466270447,0.4861266314983368,0.7357926964759827,0.8300086259841919,0.6977688670158386,0.8319247364997864
0.4803430140018463,0.7419286370277405,0.8341553807258606,0.7120813131332397,0.8122962117195129,0.4756791293621063,0.7438288331031799,0.838546872138977,0.7083687782287598,0.82891845703125
0.4715931713581085,0.7494790554046631,0.841806948184967,0.7195798754692078,0.817561686038971,0.4702477753162384,0.749023973941803,0.84292072057724,0.7185002565383911,0.8188721537590027
0.4641560912132263,0.7556139230728149,0.8476575613021851,0.7252711653709412,0.8229612708091736,0.46618810296058655,0.7517220377922058,0.8460126519203186,0.7236800789833069,0.8144052028656006
0.45781266689300537,0.7607940435409546,0.8527153730392456,0.7310828566551208,0.8250808715820312,0.4650189280509949,0.7547863721847534,0.8492639064788818,0.7296316027641296,0.8095585107803345
0.4519439935684204,0.7656335234642029,0.8571784496307373,0.7358235120773315,0.8288376331329346,0.46205055713653564,0.7577837705612183,0.8525063395500183,0.7328072786331177,0.8114256858825684
0.4468068778514862,0.7692747116088867,0.8608129620552063,0.7394827008247375,0.8314754366874695,0.45661139488220215,0.7591729760169983,0.8540136814117432,0.7336020469665527,0.813904881477356
0.4423966109752655,0.7731024026870728,0.8641480803489685,0.7438151240348816,0.8331628441810608,0.45547425746917725,0.7627778649330139,0.8576357960700989,0.7304328083992004,0.8329610824584961
0.4379434287548065,0.7767692804336548,0.8674135804176331,0.7477177977561951,0.835407555103302,0.45442378520965576,0.7637427449226379,0.858079731464386,0.7377668619155884,0.8183674216270447
0.4341496527194977,0.7793434262275696,0.8698108792304993,0.749898374080658,0.8382574915885925,0.4556399881839752,0.7642675638198853,0.8583236336708069,0.7416449785232544,0.8110772371292114
0.43059515953063965,0.7822598218917847,0.8723164796829224,0.752781331539154,0.8405680656433105,0.4565112292766571,0.7650269865989685,0.8598355650901794,0.7492689490318298,0.7966354489326477
