loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0.30297955870628357,0.8688418865203857,0.9433632493019104,0.8725792169570923,0.8771901726722717,0.15543217957019806,0.9411031603813171,0.9860605597496033,0.9070337414741516,0.9899323582649231
0.10572095215320587,0.9639444947242737,0.9907597303390503,0.956267774105072,0.9756446480751038,0.0944943055510521,0.9687655568122864,0.992297887802124,0.9493613839149475,0.9938650131225586
0.06407855451107025,0.9795422554016113,0.9956856966018677,0.9740473628044128,0.9871667623519897,0.06970637291669846,0.9798970222473145,0.9954100251197815,0.9660112857818604,0.9970111846923828
0.04607595503330231,0.9858976602554321,0.9973254203796387,0.9828469753265381,0.9903055429458618,0.06924297660589218,0.9794816374778748,0.9952954053878784,0.962738573551178,0.9998427033424377
0.03437657281756401,0.9898853302001953,0.9981445670127869,0.9877480268478394,0.9929675459861755,0.07089582830667496,0.9813922643661499,0.9946013689041138,0.9666717648506165,0.999213457107544
0.028905658051371574,0.9915884137153625,0.9986661076545715,0.9896780848503113,0.9942786693572998,0.05977292358875275,0.9849642515182495,0.9946679472923279,0.9744929075241089,0.9976403713226318
0.024326609447598457,0.9924191832542419,0.9989363551139832,0.9910905361175537,0.994437575340271,0.07075198739767075,0.9850473403930664,0.9922026991844177,0.9724644422531128,1.0
0.022766387090086937,0.9934576749801636,0.9991117715835571,0.9922754168510437,0.9952322244644165,0.054790198802948,0.9847981333732605,0.9957683086395264,0.976535975933075,0.9951235055923462
0.022408250719308853,0.9937068819999695,0.9990252256393433,0.9929817318916321,0.9949938654899597,0.052997443825006485,0.9873732924461365,0.9951581954956055,0.9773811101913452,0.999213457107544
0.019212117418646812,0.9942469000816345,0.9991724491119385,0.9935755133628845,0.9954308867454529,0.07450246810913086,0.9821398854255676,0.9936695694923401,0.9688549637794495,0.9982696175575256
0.017873449251055717,0.9950361251831055,0.9991720914840698,0.9946428537368774,0.995867908000946,0.06435368955135345,0.9876224994659424,0.9928204417228699,0.9785692095756531,0.9984269142150879
,,,,,,,,,
