loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0.28930190205574036,0.871482253074646,0.9479721784591675,0.8779143691062927,0.8768712878227234,0.12182451039552689,0.9577968120574951,0.9890254735946655,0.9343373775482178,0.9885277152061462
0.09722685813903809,0.9674967527389526,0.9915724992752075,0.9600279927253723,0.9787722826004028,0.08350050449371338,0.9754091501235962,0.9928849935531616,0.9598584771156311,0.9944232106208801
0.05867467075586319,0.9819933772087097,0.9962495565414429,0.9781543016433716,0.9877227544784546,0.08026906847953796,0.9793137907981873,0.9926282167434692,0.9642581939697266,0.9972912669181824
0.040272001177072525,0.9877256155014038,0.9977679252624512,0.9849742650985718,0.9917227625846863,0.05792109668254852,0.9826368689537048,0.9960758686065674,0.9687837958335876,0.9988846182823181
0.032736584544181824,0.9902178645133972,0.9983118176460266,0.9889498353004456,0.9924356341362,0.05288318917155266,0.984963059425354,0.9960856437683105,0.981665849685669,0.9896430969238281
0.0247433353215456,0.9927101135253906,0.9987124800682068,0.9918612241744995,0.9942574501037598,0.06776079535484314,0.9833014607429504,0.994072675704956,0.9712955951690674,0.997450590133667
0.024846330285072327,0.9927932024002075,0.9989202618598938,0.991823673248291,0.9944554567337036,0.037907715886831284,0.9899476766586304,0.9968926310539246,0.9868691563606262,0.9939451813697815
0.01889198087155819,0.994330108165741,0.9992712140083313,0.9936751127243042,0.9955247640609741,0.06806395947933197,0.9863753318786621,0.9934799075126648,0.9761608242988586,0.9982472658157349
0.018496334552764893,0.994330108165741,0.9992131590843201,0.9937922358512878,0.995405912399292,0.06114644557237625,0.9857938289642334,0.9947213530540466,0.974064290523529,0.9993626475334167
,,,,,,,,,
