loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0.3358309268951416,0.9074954986572266,0.9465622305870056,0.9096186757087708,0.9151471853256226,0.40353506803512573,0.9269751310348511,0.9469965100288391,0.9335293173789978,0.9237233400344849
0.3438199460506439,0.9363226890563965,0.9559964537620544,0.9372546076774597,0.9420633316040039,0.38816845417022705,0.9182520508766174,0.9446903467178345,0.9300826191902161,0.9093406796455383
0.37422794103622437,0.9366965293884277,0.9573091864585876,0.9375048875808716,0.9425368905067444,0.29369601607322693,0.9483259916305542,0.965489387512207,0.9310718774795532,0.971396267414093
0.3960970640182495,0.9375895857810974,0.9581168293952942,0.9379534721374512,0.9438393115997314,0.47171416878700256,0.9223228096961975,0.954875648021698,0.9271426200866699,0.9212992787361145
0.4095960557460785,0.9378387928009033,0.958469808101654,0.9378796815872192,0.9444313049316406,0.5668898820877075,0.9342028498649597,0.9507616758346558,0.9218261241912842,0.9528118968009949
,,,,,,,,,
